date,traffic,referrer,agent_type,agent_type_plus,destination,requests,median_ttfb,upper95_ttfb,upper99_ttfb,total_ttfb
2017-08-26,external,none,user,bot,SPARQL endpoint,1083831,0.018630371866886247,0.034943949280837605,0.18998827562499934,29535.767110000143
2017-10-14,external,none,user,bot,SPARQL endpoint,2079594,0.10029583697608495,0.14168622242038867,0.21873826677179975,212170.88906900038
2017-10-21,external,external (search engine),spider,bot,homepage,1,0.000559,0.000559,0.000559,0.000559
2017-04-22,external,internal,user,user,SPARQL endpoint,2557,0.127015,0.31813115000000003,6.978741729999981,930.2364449999997
2017-07-12,external,unknown,user,user,homepage,7,0.0859245,0.0886015,0.0895563,0.520186
2017-08-27,external,none,spider,bot,SPARQL endpoint,382322,0.09245133204299735,0.30360767767312996,0.9118837599999912,77775.75629400031
2017-09-26,external,internal,user,user,homepage,440,0.000761,0.09246,0.10834320000000001,12.735999000000001
2017-10-15,external,none,spider,bot,SPARQL endpoint,515915,0.07137078920104925,0.47674294941392215,7.124293187999995,171383.19403100046
2017-11-14,external,internal,user,user,homepage,587,0.0005195,0.0877691,0.10076175,12.677691999999999
2017-06-09,external,internal,spider,bot,homepage,15,0.0863325,0.08941775,0.08949635,1.1228850000000001
2017-06-18,external,external,user,user,SPARQL endpoint,3022,0.11509,0.6216390000000002,3.9339465200000157,1052.69773
2017-05-25,external,none,user,bot,homepage,18,0.000717,0.08714799999999999,0.0898768,0.442693
2017-08-28,external,external,user,user,LDF endpoint,1,0.350461,0.350461,0.350461,0.350461
2017-09-01,external,none,user,user,SPARQL endpoint,14425,0.0325665,0.4960385,1.5764592499999999,3101.8604310000005
2017-09-16,external,internal,spider,bot,homepage,5,0.0002715,0.0004985,0.0005541000000000001,0.0015079999999999998
2017-09-25,external,external,user,user,SPARQL endpoint,31181,0.01865,1.8875376999999993,13.03982508999987,17663.898582999984
2017-10-16,external,external,user,user,LDF endpoint,807,0.0005395,0.09675415,0.15889416999999997,16.460763999999998
2017-11-04,external,internal,spider,bot,homepage,15,0.08688399999999999,0.09616775,0.10290635,1.081437
2017-11-13,external,external,user,user,SPARQL endpoint,15007,0.000638,1.7777800999999998,10.53384740000003,9360.447387999997
2017-06-08,external,external,spider,bot,SPARQL endpoint,8,0.101398,1.6213779999999995,2.2947012000000004,3.470819
2017-06-13,external,none,user,user,SPARQL endpoint,23028,0.10553844444444443,0.5371219999999999,1.040711880000004,4722.729490000001
2017-06-27,internal,none,user,bot,SPARQL endpoint,256961,0.016612449486224867,0.0513886853395061,0.2718388549999993,14186.351251000064
2017-09-08,external,none,user,bot,SPARQL endpoint,598412,0.030845120376192553,0.3284837914475712,0.5574176111111112,82581.65750599992
2017-10-20,external,none,user,bot,homepage,20,0.000115,0.086475,0.0875078,0.34807
2017-09-15,external,external,spider,bot,SPARQL endpoint,5,0.000582,0.31038224999999997,0.39290605000000006,0.41587899999999994
2017-09-20,external,none,user,user,SPARQL endpoint,15323,0.03339625,0.6116674999999991,1.471523200000005,2475.1989859999994
2017-10-29,external,none,user,user,LDF endpoint,1,0.121439,0.121439,0.121439,0.121439
2017-11-03,external,external,spider,bot,SPARQL endpoint,10,0.197096,0.4582795,0.49624310000000005,1.976124
2017-06-03,external,none,spider,bot,SPARQL endpoint,6353200,0.00012212021517632172,0.11924978970593772,0.27121243707072756,229862.55607002156
2017-06-24,external,external,user,user,homepage,129,0.07635349999999999,0.09312029999999999,0.1495181,7.472576
2017-07-02,external,internal,user,user,homepage,299,0.0853555,0.0920937,0.16898716,15.130323000000002
2017-09-27,external,none,user,bot,SPARQL endpoint,138669,0.10131032985556611,0.2450156874999997,0.5911569399999999,21779.257992999886
2017-04-26,external,internal,user,user,LDF endpoint,8,0.139604,0.19871139999999998,0.20028548,0.9647189999999999
2017-05-23,external,internal,user,user,SPARQL endpoint,23047,0.10009354226020892,0.6475112499999987,9.284986219999958,10061.688969000003
2017-07-01,external,external (search engine),user,user,homepage,63,0.043346,0.08956995,0.1203371599999998,2.8999360000000007
2017-09-10,external,none,spider,bot,SPARQL endpoint,595733,0.06412501771336555,0.36013649764903843,0.7793793677777834,89177.26671800156
2017-09-28,external,none,spider,bot,SPARQL endpoint,1562250,0.10048296977347913,0.5049639448077684,4.660232166666667,361058.1749780021
2017-10-19,external,none,spider,bot,LDF endpoint,417600,9.03673171627578e-05,0.13015166666666667,0.224161625,6228.483139000084
2017-10-19,external,unknown,user,user,homepage,60,0.000271,0.086458,0.0872754,0.7063159999999999
2017-06-14,external,external,spider,bot,homepage,6,0.000701,0.0012544999999999995,0.0014213,0.004557
2017-07-19,external,external,user,user,SPARQL endpoint,2281,0.086133,1.6890445999999848,9.609987730000034,1151.3532730000002
2017-08-30,external,internal,user,user,SPARQL endpoint,38012,0.10016528470588235,0.3889796000000007,7.365057199999983,15795.310135999991
2017-06-26,external,none,user,bot,homepage,10,0.000134,0.08496000000000001,0.08505760000000001,0.17866300000000002
2017-07-21,internal,none,user,user,SPARQL endpoint,2,0.439815,0.4431837,0.44348314,0.883373
2017-09-29,external,external,user,user,LDF endpoint,1,0.162081,0.162081,0.162081,0.162081
2017-06-27,external,none,spider,bot,homepage,212,0.00092,0.08668599999999999,0.1441086399999998,6.903987000000001
2017-07-09,external,external,spider,bot,SPARQL endpoint,1,0.105295,0.105295,0.105295,0.105295
2017-07-10,internal,none,user,bot,SPARQL endpoint,916,0.035488,1.2648823999999974,19.17351536000003,681.941369
2017-07-28,internal,none,user,bot,SPARQL endpoint,1319046,0.015648505534728838,0.04120626833929546,0.19754710803076947,29218.58068699989
2017-08-20,external,internal,spider,bot,SPARQL endpoint,34,0.027333,36.723468999999994,38.77766844,259.664569
2017-05-08,external,internal,user,user,LDF endpoint,4,9.8e-05,0.13500959999999998,0.13913631999999998,0.254736
2017-07-11,internal,none,spider,bot,SPARQL endpoint,1093883,0.01875271272929393,0.10711815934837497,1.7575322285802444,108674.03981299984
2017-07-25,external,external,user,user,homepage,103,0.0014705,0.08908555,0.10058594,2.6115730000000004
2017-10-03,external,internal,user,user,LDF endpoint,10,0.190561,0.6349515,0.8183535000000002,2.8947130000000003
2017-10-09,external,internal,user,user,homepage,484,0.001136,0.09344459999999997,0.11483567999999987,19.690776999999997
2017-04-28,external,unknown,user,user,SPARQL endpoint,14671,0.135023,0.19026274999999965,0.4170068099999957,3347.3679190000003
2017-05-27,external,internal,user,user,LDF endpoint,13,0.1055165,0.12101755,0.12596431,1.196833
2017-06-24,external,internal,user,user,SPARQL endpoint,24269,0.10122379561042527,0.5199197499999999,9.907613780000009,11423.878669000005
2017-07-30,internal,none,spider,bot,SPARQL endpoint,1097428,0.019747444156821135,0.12280273297325096,1.3821333433333258,97306.11328199989
2017-08-02,external,external (search engine),user,user,homepage,54,0.000877,0.0864649,0.093326,1.5021630000000001
2017-09-05,internal,internal,user,user,SPARQL endpoint,2,0.000101,0.0184808,0.02011456,0.020624
2017-10-08,external,external (search engine),user,user,homepage,42,0.000771,0.087801,0.2680731999999997,1.2196289999999999
2017-05-15,internal,none,user,user,SPARQL endpoint,2,0.433676,1.2878858,1.36381556,1.816474
2017-07-15,external,external,spider,bot,homepage,2,0.000721,0.0009387999999999999,0.00095816,0.001684
2017-07-20,external,none,user,user,homepage,530,0.002591,0.091285,0.1017543000000001,22.413055999999997
2017-10-22,external,internal,user,user,LDF endpoint,4,0.20533,0.3446644,0.36555927999999993,0.952016
2017-05-04,internal,none,user,bot,SPARQL endpoint,823,0.067091,0.5699528499999996,7.062877109999996,311.1950419999999
2017-06-14,external,internal,spider,bot,SPARQL endpoint,2,0.094771,0.2218645,0.2331617,0.33075699999999997
2017-07-27,external,none,user,bot,homepage,34,0.000105,0.08650209999999998,0.08780636,0.351502
2017-08-22,internal,none,user,user,SPARQL endpoint,2,1.013873,1.5520072999999999,1.59984146,2.625673
2017-10-10,internal,none,user,user,SPARQL endpoint,2,0.613673,0.6308702,0.63239884,1.246454
2017-10-21,external,external (search engine),user,user,LDF endpoint,1,0.438926,0.438926,0.438926,0.438926
2017-10-28,internal,none,user,user,SPARQL endpoint,757,0.0339495,0.46542939999999955,7.190827199999758,334.1526529999999
2017-05-05,internal,none,spider,bot,SPARQL endpoint,1039906,0.017362599585925887,0.08506419803505198,1.5384609708333299,83245.91844399984
2017-05-30,external,none,user,bot,SPARQL endpoint,49306,0.043258000000000005,0.16364759999999998,0.8847802800000114,6522.759219000002
2017-07-10,external,none,spider,bot,homepage,540,0.00075,0.092286,0.14985920000000003,19.591276999999998
2017-07-28,external,none,spider,bot,homepage,247,0.0007885,0.08680444999999999,0.08817277999999999,5.605109000000001
2017-08-11,internal,none,user,bot,SPARQL endpoint,1321502,0.0159141473964219,0.038155420738407296,0.18387745666666652,27715.713815000185
2017-08-29,internal,none,user,bot,SPARQL endpoint,320043,0.015755216100904766,0.032738761738636345,0.16297535000000038,6688.744103000113
2017-09-21,external,internal,spider,bot,SPARQL endpoint,47,0.0138565,0.09803814999999995,0.14764583000000006,0.988581
2017-10-17,internal,none,user,bot,SPARQL endpoint,948642,0.01637141876329373,0.05612985216666656,0.15517715374999977,25855.148855999934
2017-05-19,external,external,user,user,homepage,96,0.075986,0.08628820000000001,0.08650092000000001,4.807717999999999
2017-05-31,external,none,spider,bot,SPARQL endpoint,7185452,0.00026461824729953945,0.17435071619003273,0.3557695284623129,571730.7388640054
2017-06-09,external,internal,user,user,LDF endpoint,1,0.137448,0.137448,0.137448,0.137448
2017-08-12,internal,none,spider,bot,SPARQL endpoint,1082045,0.019490400563673467,0.10623242133314435,1.4090626409722284,93373.710418
2017-10-18,internal,none,spider,bot,SPARQL endpoint,1036920,0.026971942580871374,0.1754864437592515,1.9782321555555575,130669.56038900043
2017-08-02,external,none,user,user,homepage,525,0.001503,0.08914225,0.1028245,17.886611999999992
2017-08-26,external,external,user,user,homepage,112,0.000626,0.0870768,0.08976816,1.7851130000000002
2017-10-05,external,unknown,user,user,SPARQL endpoint,24070,0.10082368,0.1857555,0.33967539999999957,2748.9281119999987
2017-10-14,external,external,user,user,homepage,124,0.000673,0.086059,0.09159016,1.4709369999999995
2017-05-09,external,external,spider,bot,homepage,1,0.000562,0.000562,0.000562,0.000562
2017-05-14,external,none,user,user,homepage,474,0.000883,0.0865016,0.08727178000000001,16.632642
2017-05-29,external,unknown,user,user,SPARQL endpoint,14186,0.100302,0.18471915,0.4295567999999997,1735.922653000001
2017-07-25,external,internal,user,user,SPARQL endpoint,29987,0.10051096811965811,0.7151904999999986,19.039823950000194,18313.879258999987
2017-08-09,external,none,user,bot,homepage,5,0.0001035,0.00020975,0.00021315,0.0007160000000000001
2017-09-03,external,external (search engine),user,user,homepage,42,0.000606,0.0869117,0.10175371999999999,0.8212889999999998
2017-11-09,external,external (search engine),user,user,homepage,127,0.000266,0.086365,0.08977743,1.446707
2017-06-16,internal,none,user,user,SPARQL endpoint,2,0.311749,1.2006601,1.2796744199999999,1.611177
2017-07-24,external,external (search engine),user,user,SPARQL endpoint,2023,0.105928,0.12395004999999999,0.21836612999999963,174.06112500000006
2017-08-16,external,external,spider,bot,homepage,5,0.000657,0.085803,0.08581420000000001,0.17343400000000003
2017-08-21,external,none,user,user,homepage,2208,0.000473,0.08674079999999999,0.0961574400000001,36.243229
2017-10-04,external,external,spider,bot,homepage,8,0.000251,0.000726,0.0007356,0.002924
2017-10-24,external,unknown,user,user,SPARQL endpoint,23373,0.10035043749999999,0.1878584999999999,0.36612056000000004,2581.803316999999
2017-10-27,external,none,user,user,homepage,1072,0.000465,0.0866886,0.09360579999999998,15.955834
2017-05-04,external,none,spider,bot,homepage,497,0.0008320000000000001,0.0851648,0.12204796999999999,9.802826
2017-07-15,external,internal,spider,bot,SPARQL endpoint,3,0.0006805,0.03486334999999998,0.03968626999999999,0.042253
2017-08-28,external,none,user,bot,homepage,11,0.00011649999999999999,0.08555435,0.08597806999999999,0.17471799999999998
2017-09-23,internal,none,user,user,SPARQL endpoint,2,0.750872,1.0314173,1.05635466,1.813461
2017-11-11,internal,none,user,user,SPARQL endpoint,749,0.032423999999999994,0.44822454999999684,2.904567679999995,247.92038500000004
2017-04-24,external,internal,user,user,homepage,469,0.075272,0.12199365000000001,0.24053104,29.451584000000004
2017-06-06,internal,none,spider,bot,SPARQL endpoint,1016643,0.01756043956505445,0.0876953707241975,1.375731543999998,79787.3610619999
2017-08-11,external,none,spider,bot,homepage,193,0.000588,0.0857082,0.08742459,2.268774
2017-08-29,external,none,spider,bot,homepage,306,0.000557,0.0868186,0.09035606,3.677793
2017-10-17,external,none,spider,bot,homepage,608,0.000159,0.001130600000000003,0.08582319999999999,1.2299870000000004
2017-07-31,external,internal,user,user,homepage,641,0.0016105,0.09083354999999999,0.11231887000000003,25.394533
2017-09-13,internal,none,spider,bot,SPARQL endpoint,1121260,0.020571944755928977,0.14112945137919966,1.3180302499999845,103225.26355199996
2017-11-01,internal,none,spider,bot,SPARQL endpoint,1221905,0.019492310272646193,0.2437807718944613,1.861868416319441,141985.26821100022
2017-04-23,external,external,user,user,SPARQL endpoint,1888,0.148566,0.7251461999999993,6.705801999999979,914.176601
2017-05-19,external,internal,user,user,SPARQL endpoint,20002,0.10002401224489796,0.6350682999999991,8.142898859999962,8842.198013999996
2017-06-22,internal,none,user,user,homepage,1,0.00232,0.00232,0.00232,0.00232
2017-09-03,external,none,user,user,homepage,1906,0.00047400000000000003,0.08715659999999999,0.09634234000000005,29.477036999999996
2017-09-18,external,unknown,user,user,SPARQL endpoint,21824,0.10078814814814815,0.1877548,0.38735299999999895,3417.082267
2017-09-27,external,external,user,user,homepage,113,0.000626,0.08691625,0.08890080000000002,1.6722279999999998
2017-10-30,external,none,spider,bot,LDF endpoint,403025,9.03696363071619e-05,0.12025727083333332,0.21207201562499997,5532.906419000124
2017-10-30,external,unknown,user,user,homepage,55,0.000303,0.08561375,0.08761965000000001,0.791268
2017-11-06,external,unknown,user,user,SPARQL endpoint,12303,0.10106625,0.21676689999999982,0.4114994999999986,2035.9823439999996
2017-05-18,external,external (search engine),user,user,SPARQL endpoint,6473,0.128986,0.2271899999999999,0.39327414999999766,856.1938160000005
2017-07-21,external,internal,spider,bot,homepage,3,0.0007385,0.07328149999999997,0.08352109999999999,0.08755800000000001
2017-07-30,external,external,user,user,SPARQL endpoint,2112,0.118643,2.4905263999999985,18.604964720000225,1503.3224869999995
2017-08-26,external,internal,user,user,SPARQL endpoint,23269,0.08513909722222222,0.31934389999999974,3.6446432700000804,6140.610053999999
2017-07-13,external,none,user,bot,SPARQL endpoint,243194,0.006426326610019419,0.14338700048442904,0.5551296399999998,21498.5382369997
2017-07-17,internal,none,user,user,SPARQL endpoint,2,0.643838,0.7492063999999999,0.75857248,1.404752
2017-08-25,external,external (search engine),user,user,SPARQL endpoint,2410,0.106292,0.160956,0.4402641000000002,1029.6834669999996
2017-09-17,external,external,spider,bot,homepage,2,0.000436,0.07798,0.0848728,0.08703200000000001
2017-10-13,external,external (search engine),user,user,SPARQL endpoint,2488,0.107925,0.2932146,0.3881312399999996,292.4776340000001
2017-11-05,external,external,spider,bot,homepage,11,0.00016350000000000002,0.03886939999999994,0.07611628000000005,0.08801199999999999
